"titre";"créateur";"contributeur";"sujet";"description";"editeur";"Date ";"Type ";"format";"identifiant";"Source";"langue";"Relation";"couverture";"droits";"Nom du fichier";"url"
"Salsola kali  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salsola_kali_CLF122717";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salsola_kali_CLF122717.jpg"
"Salsola kali  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salsola_kali_CLF122718";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salsola_kali_CLF122718.jpg"
"Salsola kali  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salsola_kali_CLF122719";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salsola_kali_CLF122719.jpg"
"Salsola kali  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salsola_kali_CLF122720";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salsola_kali_CLF122720.jpg"
"Salsola kali  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salsola_kali_CLF122721";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salsola_kali_CLF122721.jpg"
"Salsola soda  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salsola_soda_CLF122722";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salsola_soda_CLF122722.jpg"
"Salsola sieberi  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salsola_sieberi_CLF122723";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salsola_sieberi_CLF122723.jpg"
"Salsola tetranda  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salsola_tetranda_CLF122724";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salsola_tetranda_CLF122724.jpg"
"Salsola vermiculata  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salsola_vermiculata_CLF122725";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salsola_vermiculata_CLF122725.jpg"
"Salsola vermiculata  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salsola_vermiculata_CLF122726";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salsola_vermiculata_CLF122726.jpg"
"Salsola vermiculata  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salsola_vermiculata_CLF122727";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salsola_vermiculata_CLF122727.jpg"
"Salsola vermiculata  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salsola_vermiculata_CLF122728";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salsola_vermiculata_CLF122728.jpg"
"Salsola oppositifolia  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salsola_oppositifolia_CLF122729";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salsola_oppositifolia_CLF122729.jpg"
"Salsola oppositifolia  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salsola_oppositifolia_CLF122730";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salsola_oppositifolia_CLF122730.jpg"
"suaeda maritima  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_suaeda_maritima_CLF122731";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_suaeda_maritima_CLF122731.jpg"
"suaeda maritima  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_suaeda_maritima_CLF122732";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_suaeda_maritima_CLF122732.jpg"
"suaeda maritima  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_suaeda_maritima_CLF122733";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_suaeda_maritima_CLF122733.jpg"
"suaeda maritima  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_suaeda_maritima_CLF122734";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_suaeda_maritima_CLF122734.jpg"
"suaeda mollis  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_suaeda_mollis_CLF122735";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_suaeda_mollis_CLF122735.jpg"
"suaeda mollis  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_suaeda_mollis_CLF122736";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_suaeda_mollis_CLF122736.jpg"
"suaeda pruinosa  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_suaeda_pruinosa_CLF122737";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_suaeda_pruinosa_CLF122737.jpg"
"suaeda splendens  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_suaeda_splendens_CLF122738";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_suaeda_splendens_CLF122738.jpg"
"suaeda vera  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_suaeda_vera_CLF122739";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_suaeda_vera_CLF122739.jpg"
"suaeda vera  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_suaeda_vera_CLF122740";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_suaeda_vera_CLF122740.jpg"
"Traganum nudatum  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Traganum_nudatum_CLF122741";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Traganum_nudatum_CLF122741.jpg"
"Cistus albidus  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_albidus_CLF122742";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_albidus_CLF122742.jpg"
"Cistus delilei  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_delilei_CLF122743";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_delilei_CLF122743.jpg"
"Cistus clusii  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_clusii_CLF122744";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_clusii_CLF122744.jpg"
"Cistus clusii  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_clusii_CLF122745";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_clusii_CLF122745.jpg"
"Cistus clusii  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_clusii_CLF122746";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_clusii_CLF122746.jpg"
"Cistus clusii  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_clusii_CLF122747";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_clusii_CLF122747.jpg"
"Cistus creticus  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_creticus_CLF122748";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_creticus_CLF122748.jpg"
"Cistus creticus  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_creticus_CLF122749";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_creticus_CLF122749.jpg"
"Cistus creticus  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_creticus_CLF122750";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_creticus_CLF122750.jpg"
"Cistus creticus  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_creticus_CLF122751";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_creticus_CLF122751.jpg"
"Cistus creticus  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_creticus_CLF122752";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_creticus_CLF122752.jpg"
"Cistus crispus  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_crispus_CLF122753";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_crispus_CLF122753.jpg"
"Cistus crispus  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_crispus_CLF122754";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_crispus_CLF122754.jpg"
"Cistus crispus  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_crispus_CLF122755";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_crispus_CLF122755.jpg"
"Cistus ladanifer  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_ladanifer_CLF122756";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_ladanifer_CLF122756.jpg"
"Cistus ladanifer  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_ladanifer_CLF122757";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_ladanifer_CLF122757.jpg"
"Cistus ladanifer  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_ladanifer_CLF122758";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_ladanifer_CLF122758.jpg"
"Cistus ladanifer  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_ladanifer_CLF122759";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_ladanifer_CLF122759.jpg"
"Cistus laurifolius  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_laurifolius_CLF122760";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_laurifolius_CLF122760.jpg"
"Cistus laurifolius  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_laurifolius_CLF122761";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_laurifolius_CLF122761.jpg"
"Cistus laurifolius  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_laurifolius_CLF122762";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_laurifolius_CLF122762.jpg"
"Cistus libanotis  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_libanotis_CLF122763";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_libanotis_CLF122763.jpg"
"Cistus libanotis  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_libanotis_CLF122764";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_libanotis_CLF122764.jpg"
"Cistus salviaefolius  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_salviaefolius_CLF122765";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_salviaefolius_CLF122765.jpg"
"Cistus populifolius  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_populifolius_CLF122766";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_populifolius_CLF122766.jpg"
"Cistus populifolius  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_populifolius_CLF122767";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_populifolius_CLF122767.jpg"
"Cistus salviifolius  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_salviifolius_CLF122768";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_salviifolius_CLF122768.jpg"
"Cistus salviaefolius  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Cistus_salviaefolius_CLF122769";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Cistus_salviaefolius_CLF122769.jpg"
"Fumana arabica  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Fumana_arabica_CLF122770";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Fumana_arabica_CLF122770.jpg"
"Fumana arabica  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Fumana_arabica_CLF122771";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Fumana_arabica_CLF122771.jpg"
"Fumana ericoides  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Fumana_ericoides_CLF122772";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Fumana_ericoides_CLF122772.jpg"
"Fumana ericoides  (Cistaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Cistaceae_Fumana_ericoides_CLF122773";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cistaceae_Fumana_ericoides_CLF122773.jpg"
